PROYECTO,TIPO DE PRODUCTO,SUBPRODUCTO,Column,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,COLABORACION,DESCRIPCION,COLABORAC?N INTERNA,ALIADOS  SENECA,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,OTRAS INSTITUCIONES,TIPO DE RELACION,PROYECTO2,TIPO DE COMPROMISO,N£mero de autores,N£mero de autores S‚neca,N£mero de grupos involucrados,N£mero de grupos S‚neca involucrados,N£mero de InstitucIONes,N£mero de InstitucIONes S‚neca,DESCRIPCION PRODUCTO,ENLACE,Caso SSOFI,EstudIantes,Informe de reporte,titulo,Validado Colciencias,Autor 1,Inst Autor 1,Grupo Autor 1,Autor 2,Inst Autor 2,Grupo Autor 2,Autor 3,Inst Autor 3,Grupo Autor 3,Autor 4,Inst Autor 4,Grupo Autor 4,Autor 5,Inst Autor 5,Grupo Autor 5,Autor 6,Inst Autor 6,Grupo Autor 6,Autor 7,Inst Autor 7,Grupo Autor 7,Autor 8,Inst Autor 8,Grupo Autor 8,Autor 9,Inst Autor 9,Grupo Autor 9,Autor 10,Inst Autor 10,Grupo Autor 10,Autor 11,Inst Autor 11,Grupo Autor 11,Autor 12,Inst Autor 12,Grupo Autor 12,Autor 13,Inst Autor 13,Grupo Autor 13,Autor 14,Inst Autor 14,Grupo Autor 14,PublicacION,Factor impacto
PROY7,FORMACION_RH,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE DOCTORADO,FORMACION DE ESTUDIONTE DE DOCTORADO,VINCULACION DE ESTUDIONTE DE MAESTRIA,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE PREGRADO,FORMACION DE ESTUDIONTE DE PREGRADO,JOVEN INVESTIGADOR,PASANTIA NACIONAL,PASANTIA INTERNACIONAL,OTRO,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,,,,,,,OSCAR TORRES,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1M_HWIN1XNXEAI3UPHQ-5VIWEHVUFP2ZI/VIEW?USP=SHARING,2211,FINALIZADO,8,MAESTRIA EN INGENERIA MECANICA - UDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY8,FORMACION_RH,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE DOCTORADO,FORMACION DE ESTUDIONTE DE DOCTORADO,VINCULACION DE ESTUDIONTE DE MAESTRIA,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE PREGRADO,FORMACION DE ESTUDIONTE DE PREGRADO,JOVEN INVESTIGADOR,PASANTIA NACIONAL,PASANTIA INTERNACIONAL,OTRO,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE LA SABANA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,,,,,,,SANTIAGO ORTIZ LAVERDE,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1OQ_EPFUQU2455EKHFM1_SGPTIJPD4ARH/VIEW?USP=SHARING,2202,FINALIZADO,8,MAESTRIAEN DISENO Y GESTION DE PROCESOS - UNIVERSIDAD DE LA SABANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY1,NUEVO_CONOCIMIONTO,ARTICULO B,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,ITM,NINGUNA,,ADICIONAL,5,3,2,1,2,1,HTTPS://DOI.ORG/10.30880/IJIE.2022.14.01.002,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1VHRQGKYP1DYV8PTEMD9VYHJSACTA2_4B/VIEW?USP=SHARING,2173,,8,CORRECTION OF ERRORS DURING THE MANUFACTURE BY COMPUTER NUMERICAL CONTROL (CNC) OF BLADES FOR AN AXIAL HYDROKINETIC TURBINE,,J. GRACIONO URIBE,INSTITUTO TECNOLOGICO METROPOLITANO,MATYER,OBANDO ARBELAEZ JULION ESTEBAN,INSTITUTO TECNOLOGICO METROPOLITANO,MATYER,D. HINCAPIE,INSTITUTO TECNOLOGICO METROPOLITANO,MATYER,EDWIN LENIN CHICA ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GEA,EDWAR ANDRES TORRES LOPEZ,UNIVERSIDAD DE ANTIOQUIA,GEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTERNATIONAL JOURNAL OF INTEGRATED ENGINEERING,0.8
PROY4,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,3,1,1,1,1,1,"DOI: 10.1149/1945-7111/
AC5FF1",HTTPS://DRIVE.GOOGLE.COM/FILE/D/1LCZ_FT1ZGKZVKK6JYQ2V9WJG8WQBUNLI/VIEW?USP=SHARING,2208,,8,"ENHANCEMENT OF ANODICALLY TREATED STAINLESS STEEL BY NIFEPCATALYST
ELECTRODEPOSITION AS BIFUNCTIONAL ELECTRODES FOR WATER
ELECTROLYSIS",,CARTAGENA OCAMPO SANTIAGO,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,BEDOYA LORA FRANKY ESTEBAN,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,JORGE ANDRES CALDERON GUTIERREZ,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.3
PROY3,DESARROLLO_TEC,PROTOTIPO INDUSTRIAL,PROTOTIPO INDUSTRIAL,PLANTA PILOTO,SOFTWARE,ESQUEMA DE CIRCUITO INTEGRADO,DISE¤O INDUSTRIAL,IONOVACION EN PROCESO/SERVICIO,IONOVACION EN GESTION EMPRESARIAL,SECRETO INDUSTRIAL,EMPRESA DE BASE TECNOLOGICA,MODELO DE UTILIDAD,PATENTE,OTROS,,,,,,NINGUNA,,PROYECTO,"UNIVERSIDAD DE PAMPLONA, UNIVERSIDAD DE ANTIOQUIA",,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,9,5,2,2,2,2,PROTOTIPO DE AEROGENERADOR VERTICAL,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1NGIONDNKPPN5WCFG0K0J861XBYA8XKMW/VIEW?USP=SHARING,2191,,8,PROTOTIPO DE AERIOGENERADOR VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY1,FORMACION_RH,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE DOCTORADO,FORMACION DE ESTUDIONTE DE DOCTORADO,VINCULACION DE ESTUDIONTE DE MAESTRIA,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE PREGRADO,FORMACION DE ESTUDIONTE DE PREGRADO,JOVEN INVESTIGADOR,PASANTIA NACIONAL,PASANTIA INTERNACIONAL,OTRO,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,,,,,,,DANIEL AUGUSTO RAMIREZ HERN NDEZ,,,,9,MAESTRIAEN INGENIERIA MECANICA - UDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY3,FORMACION_RH,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE DOCTORADO,FORMACION DE ESTUDIONTE DE DOCTORADO,VINCULACION DE ESTUDIONTE DE MAESTRIA,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE PREGRADO,FORMACION DE ESTUDIONTE DE PREGRADO,JOVEN INVESTIGADOR,PASANTIA NACIONAL,PASANTIA INTERNACIONAL,OTRO,,,,,,,,NINGUNA,,PROYECTO,"UNIVERSIDAD DE ANTIOQUIA, UNIVERSIDAD DE PAMPLONA",,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,,,,,,,JONATHAN JAVIER PABON ROJAS,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1WSAYI1-NHTBY-TDMNOVVF6X6NBVRH8JE/VIEW?USP=SHARING,,FINALIZADO,8,"MAESTRIAEN INGENIERIA MECANICA - UDEA, COTUTELA CON U. PAMPLONA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY2,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,3,3,1,1,1,1,HTTPS://DOI.ORG/10.1016/J.JECHEM.2021.11.020,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1BXCCZNGP7UCJXFFJIZYX35RR4IQWWWWV/VIEW?USP=SHARING,2247,,8,CURRENT STATUS AND TRENDS OF CARBON-BASED ELECTRODES FOR FULLY SOLUTIONPROCESSED PEROVSKITE SOLAR CELLS,,LAURA MELISA GONZALEZ,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,DANIEL RAMIREZ ZORA,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,FRANKLIN JARAMILLO ISAZA,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOURNAL OF ENERGY CHEMISTRY,9.76
PROY2,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,"UNIVERSIDAD DE ANTIOQUIA, UNIVERSIDAD AUTONOMA DEL CARIBE",,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,6,4,3,3,2,2,HTTPS://DOI.ORG/10.1016/J.SOLENER.2022.03.064,HTTPS://DRIVE.GOOGLE.COM/FILE/D/15CTZYHWNBH9ENYC_SLLTSXDDHJUQMC4F/VIEW?USP=SHARING,2248,,8,"PHOTOVOLTAIC PERFORMANCE ASSESS BY CORRECTING THE I-V CURVES IN
OUTDOOR TESTS",,ANDRES MAURICIO PADILLA UCROS,UNIVERSIDAD AUTONOMA DEL CARIBE,GIIMA,C. LONDO¤O,UNIVERSIDAD DE ANTIOQUIA,GIMEL,FRANKLIN JARAMILLO ISAZA,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,IVAN TOVAR,UNIVERSIDAD AUTONOMA DEL CARIBE,GIIMA,JUAN BERNARDO CANO QUINTERO,UNIVERSIDAD DE ANTIOQUIA,GIMEL,ESTEBAN VELILLA HERNANDEZ,UNIVERSIDAD DE ANTIOQUIA,GIMEL,,,,,,,,,,,,,,,,,,,,,,,,,SOLAR ENERGY,5.72
PROY15,APROPIACION,PONENCIA,PONENCIA,EVENTO CIONTIFICO,CARTILLA,"CURSO DE CAPACITACION, SEMINARIO O TALLER",SOCIALIZACION DE RESULTADOS A ACTORES DEL SECTOR,ARTICULACION DE REDES DE CONOCIMIONTO,CIRCULACION DE CONOCIMIONTO ESPECIALIZADO - BOLETINES,,,,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,3,1,1,1,1,1,CONGRESO INTERNACIONAL DE INVESTIGACION E IONOVACION AMBIENTAL,HTTPS://DRIVE.GOOGLE.COM/FILE/D/10OAX_LTM0C3SHNN1P93FZ2UM7_PX6TTR/VIEW?USP=SHARING,2253,,8,"""PANORAMA DEL USO DE LA BIOMASA RUMINAL PARA APROVECHAMIONTO ENERGETICO",,VERONICA ISABEL CASTRO SANCHEZ,UNIVERSIDAD DE ANTIOQUIA,GDCON,DIONA CATALINA RODRIGUEZ LOAIZA,UNIVERSIDAD DE ANTIOQUIA,GDCON,GUSTAVO ANTONIO PE¤UELA MESA,UNIVERSIDAD DE ANTIOQUIA,GDCON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ER ENCUENTRO NACIONAL DE AUTORIDADES AMBIENTALES,
PROY2,APROPIACION,PONENCIA,PONENCIA,EVENTO CIONTIFICO,CARTILLA,"CURSO DE CAPACITACION, SEMINARIO O TALLER",SOCIALIZACION DE RESULTADOS A ACTORES DEL SECTOR,ARTICULACION DE REDES DE CONOCIMIONTO,CIRCULACION DE CONOCIMIONTO ESPECIALIZADO - BOLETINES,,,,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,1,1,1,1,1,1,2021 MRS FALL MEETING & EXHIBIT,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1C142TNCZK_QXCFMH3IYBBA-SGNIONGHA/VIEW?USP=SHARING,2251,,8,ADVANCES IN HYBRID PEROVSKITE FILM DEPOSITION BY SLOT-DIE COATING METHOD,,FLOREZ VELASQUEZ YANEHT ALEJANDRA,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021 MRS FALL MEETING & EXHIBIT,
PROY8,FORMACION_RH,VINCULACION DE ESTUDIONTE DE PREGRADO,VINCULACION DE ESTUDIONTE DE DOCTORADO,FORMACION DE ESTUDIONTE DE DOCTORADO,VINCULACION DE ESTUDIONTE DE MAESTRIA,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE PREGRADO,FORMACION DE ESTUDIONTE DE PREGRADO,JOVEN INVESTIGADOR,PASANTIA NACIONAL,PASANTIA INTERNACIONAL,OTRO,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,,,,,,,PAULINA PARRA,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1FTPT31JS_EZE5TJSW9LX618SCQHHHTSH/VIEW?USP=SHARING,2217,,8,INGENIERIA QUIMICA UDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY8,FORMACION_RH,JOVEN INVESTIGADOR,VINCULACION DE ESTUDIONTE DE DOCTORADO,FORMACION DE ESTUDIONTE DE DOCTORADO,VINCULACION DE ESTUDIONTE DE MAESTRIA,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE PREGRADO,FORMACION DE ESTUDIONTE DE PREGRADO,JOVEN INVESTIGADOR,PASANTIA NACIONAL,PASANTIA INTERNACIONAL,OTRO,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,,,,,,,OMAR XAVIER FONSECA SERRANO,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1FTPT31JS_EZE5TJSW9LX618SCQHHHTSH/VIEW?USP=SHARING,2217,,8,INGENIERIA QUIMICA UDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY3,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,"UNIVERSIDAD DE ANTIOQUIA, UNIVERSIDAD DE PAMPLONA",,,,,,,,,,,,,NINGUNA,,ADICIONAL,3,2,2,2,2,2,HTTPS://DOI.ORG/10.3390/SU14095596,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1IHVW2TGSV-KIDYF-NBZSLNRUGTS-OTHL/VIEW?USP=SHARING,2218,,8,"NUMERICAL OPTIMIZATION OF THE BLADE PROFILE OF A SAVONIUS TYPE
ROTOR USING THE RESPONSE SURFACE METHODOLOGY",,GALLO JARAMILLO LUIS ANTONIO,UNIVERSIDAD DE ANTIOQUIA,GEA,EDWIN LENIN CHICA ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GEA,ELKIN GREGORIO FLOREZ SERRANO,UNIVERSIDAD DE PAMPLONA,UNIVERSIDAD DE PAMPLONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUSTAINABILITY,3.2
PROY2,DESARROLLO_TEC,SOFTWARE,PROTOTIPO INDUSTRIAL,PLANTA PILOTO,SOFTWARE,ESQUEMA DE CIRCUITO INTEGRADO,DISE¤O INDUSTRIAL,IONOVACION EN PROCESO/SERVICIO,IONOVACION EN GESTION EMPRESARIAL,SECRETO INDUSTRIAL,EMPRESA DE BASE TECNOLOGICA,MODELO DE UTILIDAD,PATENTE,OTROS,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,3,3,1,1,1,1,OPE PV: OUTDOOR PERFORMANCE EVALUATION OF PHOTOVOLTAIC DEVICES,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1KRPT6KMYGEAEZ227Z2MO3AHABYVV1-JV/VIEW?USP=SHARING,2249,,8,OPE PV: OUTDOOR PERFORMANCE EVALUATION OF PHOTOVOLTAIC DEVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY10,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,4,1,1,1,1,1,HTTPS://DOI.ORG/10.1016/J.APPLTHERMALENG.2022.118634,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1GTBIJHI8CKTFVFSQX-F-ZGVL30S2RCQH/VIEW?USP=SHARING,2268,,8,EXPERIMENTAL AND NUMERICAL STUDY OF THE EFFECT OF WATER INJECTION INTO THE REACTION ZONE OF A FLAMELESS COMBUSTION FURNACE,,LOPEZ ZULUAGA YEFFERSON,UNIVERSIDAD DE ANTIOQUIA,GASURE,OBANDO ARBELAEZ JULION ESTEBAN,UNIVERSIDAD DE ANTIOQUIA,GASURE,ECHEVERRI URIBE CAMILO,UNIVERSIDAD DE ANTIOQUIA,GASURE,ANDRES AMELL ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APPLIED THERMAL ENGINEERING,5.2
PROY10,NUEVO_CONOCIMIONTO,ARTICULO C,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,ADICIONAL,3,1,1,1,1,1,HTTPS://DOI.ORG/10.29047/01225383.374,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1CVUVIVCSERGLWSOSF_SVMOKCMQ58XIDL/VIEW?USP=SHARING,2268,,8,"THEORETICAL AND
NUMERICAL STUDY OF THE
COMBUSTION PROPERTIES
OF PREMIXED HYDROGEN
/ NATURAL GAS / AIR AT A
SUBATMOSPHERIC PRESSURE
OF 0.849 BAR",,LUISA MAYA,UNIVERSIDAD DE ANTIOQUIA,GASURE,ALEJANDRO RESTREPO,UNIVERSIDAD DE ANTIOQUIA,GASURE,ANDRES AMELL ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GASURE,HENRY COLORADO,UNIVERSIDAD DE ANTIOQUIA,CCCOMPOSITES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CT&F - CIONCIA, TECNOLOGIA Y FUTURO",
PROY10,NUEVO_CONOCIMIONTO,ARTICULO A2,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,"ITM, UNIVERSIDAD FRANCISCO DE PAULA SANTANDER",NINGUNA,,ADICIONAL,3,1,3,1,3,1,HTTPS://DOI.ORG/10.1080/13647830.2021.2016981,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1QNB8EPJXV7FFBZTANWKTITM3BG-MSKNJ/VIEW?USP=SHARING,2268,,8,"KINETIC STUDY OF THE EFFECT OF SUB-ATMOSPHERIC
CONDITIONS ON THE LAMINAR BURNING VELOCITY OF HIGH
C2H6 CONTENT NATURAL GAS MIXTURES",,HERNANDO ALEXANDER YESPES,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,GINSTI,ARLEY CARDONA VARGAS,INSTITUTO TECNOLOGICO METROPOLITANO,MATYER,ANDRES AMELL ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMBUSTION THEORY AND MODELLING,1.7
PROY10,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,OTROS ACTORES,"UNIVERSIDAD T‚CNICA FEDERICO SANTA MARIA
INSTITUTO MILITAR DE ENGENHARIA",PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,6,2,4,2,3,1,HTTPS://DOI.ORG/10.3390/SU14105987,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1KY9BD65ZLHRLEUNCPR8YIPOJIM3SXS5W/VIEW?USP=SHARING,2268,,8,"SUSTAINABILITY AND CIRCULAR ECONOMY PERSPECTIVES OF MATERIALS
FOR THERMOELECTRIC MODULES",,MANUELA CASTA¥EDA,UNIVERSIDAD DE ANTIOQUIA,CCCOMPOSITES,ELKIN GUTIERREZ VELASQUEZ,UNIVERSIDAD DE ANTIOQUIA,CCCOMPOSITES,CLAUDIO AGUILAR,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,DEPARTMENT OF METALLURGICAL ENGINEERING AND MATERIALS,SERGIO NEVES MONTEIRO,INSTITUTO MILITAR DE ENGENHARIA,DEPARTAMENTO DE CIONCIA DOS MATERIAIS,ANDRES AMELL ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GASURE,HENRY COLORADO,UNIVERSIDAD DE ANTIOQUIA,CCCOMPOSITES,,,,,,,,,,,,,,,,,,,,,,,,,SUSTAINABILITY,3.2
PROY4,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,OTROS ACTORES,"IMPERIAL COLLEGE LONDON
KYUSHU UNIVERSITY",PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,5,1,3,1,3,1,HTTPS://DOI.ORG/10.1016/J.ELECTACTA.2021.139559,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1Z9LKJUD8Q8OVFHYTO1725XYO6FZIEFIF/VIEW?USP=SHARING,2258,,8,"DETERMINATION OF PHOTON-DRIVEN CHARGE TRANSFER EFFICIONCY: DRAWBACKS, ACCURACY AND PRECISION OF DIFFERENT METHODS USING HEMATITE AS CASE OF STUDY",,BEDOYA LORA FRANKY ESTEBAN,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,MICHAEL VALENCIA GARCIA,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,ANNA HANKIN,IMPERIAL COLLEGE LONDON,DEPARTMENT OF CHEMICAL ENGINEERING,DINO KLOTZ,IMPERIAL COLLEGE LONDON,INTERNATIONAL INSTITUTE FOR CARBON NEUTRAL RESEARCH,JORGE ANDRES CALDERON GUTIERREZ,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELECTROCHIMICA ACTA,6.9
